-6.1098,0.92762,-1.2539,-1.7515,3.6888,-0.96605,0.16412,3.542,-1.7687,0.97191,0.023394,0.29928,-0.1004,0.45972,-2.3478,-0.74451,0.044436,1.3114,0.17862,0.28519,0.079523,-0.11787,-1.1386,-0.72466,0.068545,0
-4.3751,0.99172,-2.2809,2.0258,2.8085,-1.6125,-1.9479,2.8244,-0.37666,0.8132,0.48947,0.6962,-0.49305,0.1558,-1.2859,-0.96639,-0.7536,2.0006,-0.9693,0.94148,1.6368,0.28449,-0.43066,-0.26932,0.42286,0
-2.1998,1.872,3.0919,0.32987,-0.23754,-0.81074,-0.59809,-4.0071,1.1289,-0.62696,1.3817,0.44634,0.51266,-1.0101,-0.85322,0.69031,1.3679,-1.2827,-1.3514,-1.4961,0.36097,0.96809,0.7127,0.8723,-0.22499,3
0.16304,0.78412,-0.059542,-0.97305,-0.80791,1.8317,0.61588,2.0759,0.029562,1.5981,-1.0863,-1.9855,-0.87571,-1.0687,-1.1817,0.51184,0.43479,0.79767,-0.41278,-0.92629,0.84542,0.50969,-0.084801,0.82487,0.023411,8
1.8877,0.32695,1.5435,-0.50567,1.6224,0.22423,1.2055,-1.1983,-0.64289,-1.1635,0.47561,1.1062,-1.8893,-0.012391,-0.45523,1.7153,-0.59492,-0.87669,1.4488,0.27429,0.40215,0.50288,-1.6699,1.4783,-0.065482,5
3.2203,0.866,1.2342,1.0116,-0.072304,0.099555,1.2644,0.21328,-0.55922,-0.52206,0.27173,-0.44915,-0.64937,0.73064,-0.00022112,0.65248,-0.16286,-0.065617,0.83188,-0.81988,0.73547,0.38066,-0.75223,0.053119,0.31999,4
-2.8853,-5.2739,-2.2805,-0.41605,1.2206,-0.049212,-1.1289,-1.2065,-0.48112,1.29,-0.22256,0.60655,-0.49295,-0.46952,0.11454,0.96553,0.38703,-0.28668,-1.3404,0.024269,-0.78681,-0.6314,-0.14364,0.18823,0.10776,7
3.5755,1.3626,0.18072,0.58486,1.9483,0.75843,-0.78048,1.0103,0.19733,-0.199,-0.083883,0.73201,-0.30418,1.2878,0.92521,-0.12368,0.85091,-0.30327,-0.25046,0.056028,-0.22919,0.37868,0.26432,-0.093107,-0.65387,1
-2.4185,-0.79685,3.4057,0.33627,-2.0455,2.5371,-1.0589,-0.14924,-0.21558,0.21881,-0.49521,-0.88102,0.90495,2.2447,-0.10046,0.15142,1.9708,0.21985,-0.68418,-0.89215,-0.36046,-0.24624,-0.41758,-0.83506,0.25825,6
-0.55979,-1.1762,2.2166,2.1384,-1.9483,3.465,-1.5044,-0.95409,1.4036,-0.42956,-1.1928,-0.75995,0.48285,-0.071167,-0.43456,-0.14163,-0.38064,-0.4502,0.16929,-0.29732,1.1184,-0.053788,-0.036614,-0.12897,0.19602,6
-2.6614,1.1434,-0.19349,-0.032438,2.091,0.78189,2.0617,1.476,2.2929,-0.057656,1.0836,-0.89712,-1.2696,-0.01111,0.76683,0.19173,-0.54602,-1.1781,0.20586,0.022579,-0.36783,0.23397,-0.0023764,-0.063404,0.86573,0
3.0873,1.5191,1.5659,-0.76439,0.52743,-0.21008,-1.0374,0.95943,-1.1665,-1.0724,0.12418,-1.4142,0.70963,1.6951,0.071336,-0.17764,0.54207,-0.54094,-0.080959,0.28634,0.49273,-0.62113,-0.81914,0.04535,0.2573,1
-0.11446,1.2783,2.1721,1.0914,-1.829,2.2952,0.7638,-0.5353,-0.50331,1.4444,-1.4776,-1.2452,-0.60495,0.57659,-0.1349,0.99877,0.0088524,2.1904,1.2911,-0.52348,0.091575,0.40285,-0.38387,-0.83759,-0.15802,6
0.38378,-3.3081,2.6595,-0.70102,-1.3533,-1.5747,1.8714,0.50049,0.44845,-2.3346,0.78189,1.0643,-0.52384,0.47962,-0.24915,1.1625,1.4498,0.39661,0.98676,-0.030843,1.2192,-0.15363,-0.35672,-0.009476,-0.0296,4
1.4363,-1.9229,0.14786,-0.76639,0.96674,-2.298,-2.6397,0.39792,0.53567,-2.015,-0.79894,-1.9448,0.50158,-0.20632,0.35594,0.72562,-0.60345,-0.25585,-0.12815,0.40437,-0.89592,1.1547,-0.85321,-0.0090774,0.35494,7
-1.1825,2.3217,-1.374,-2.1917,-1.9815,-0.99071,0.76272,-0.19949,1.6449,0.21934,1.3001,1.0761,1.1764,-1.1141,-1.312,0.94298,1.6124,0.28957,-1.1045,0.12373,1.1746,0.274,-0.70629,0.87525,0.077602,3
-0.31286,-3.6955,-0.67639,-0.77181,0.06604,0.39631,1.1435,0.12287,0.92817,-1.3834,0.27145,3.35,0.50526,-0.75906,1.3545,0.67079,0.24096,1.0091,-1.5054,-0.90263,-0.62538,-0.16018,1.0646,-0.55261,-0.23419,4
-0.34847,-0.016384,-1.5223,-0.89302,-1.8611,-1.0521,-0.48815,1.7721,-1.9304,0.35389,0.18735,1.1514,-1.0213,-2.9078,-0.067013,1.7588,-0.76102,0.45441,-0.55035,-0.38212,0.73718,0.88242,-1.1432,2.5428,-1.3536,8
1.9732,-1.1789,0.53628,-0.69009,1.5499,-2.898,-0.68744,0.77564,1.3584,-1.2554,-0.36881,-0.79615,0.86259,0.3931,-0.27766,-0.13293,-0.55739,0.68834,0.9827,-0.025075,0.85086,0.65764,-0.51749,0.093805,-1.2142,7
3.8453,1.9739,0.56119,-0.17102,1.3481,-0.14256,-0.77813,0.8842,-1.3778,-0.519,-0.067638,0.17301,-0.00020392,1.6887,1.3574,0.48335,0.58587,-0.36489,-0.28748,0.044953,0.00079735,0.37365,0.51624,-0.2431,-0.51559,1
2.4427,2.4538,1.5661,0.88865,-0.11465,-3.0305,2.1863,-0.95134,-0.79694,0.90502,1.9005,-1.1396,0.32564,-0.81404,0.30402,-0.59963,-0.13977,0.12433,0.50362,-0.81721,-0.88241,-0.27769,0.3361,-0.1927,0.66142,1
1.722,0.63952,-1.707,1.1832,-0.51987,-0.17255,-0.67016,1.0859,-1.875,-0.93781,-1.222,0.56768,1.228,1.1309,-0.67659,1.1347,0.10788,0.070624,-0.10765,0.74913,-0.38688,0.25467,0.29578,0.02245,-0.71027,8
-3.7285,1.738,-4.0683,0.056193,-0.67386,-0.51972,-0.014219,1.551,-0.8854,-2.0327,-0.048632,-1.5993,-1.5162,-0.67559,0.016539,-0.0989,0.45605,-0.46636,-1.2938,-2.9853,-0.70403,-0.060732,-0.76365,0.44763,-0.521,5
-1.6514,-1.6588,1.3289,3.2761,-2.176,0.7505,-0.10894,2.127,-0.19097,-0.61627,2.2231,0.76503,0.34127,-1.2732,0.99217,-0.073542,-1.9017,-0.80627,0.25096,0.58705,-0.35936,-0.7493,0.11027,-0.076368,0.38142,6
0.42524,1.0943,1.4409,1.3984,-0.08546,-1.4211,0.49231,0.85876,1.8221,1.2093,0.34012,-0.81765,-0.9693,-0.65295,-0.26999,-1.8524,1.5551,0.45596,-0.29555,-0.19547,0.44608,0.39878,-0.33481,0.067311,-0.63975,2
-2.639,0.94434,-0.63971,-1.2717,-1.6405,3.3017,2.1308,0.63466,-0.74424,-0.4489,-0.6661,-0.54793,0.70499,0.80402,-0.49353,-0.72813,1.8057,1.7134,-0.70835,-0.23032,0.29601,0.67067,-0.0053966,-1.1129,-0.47128,5
-0.66216,1.1538,1.3785,2.3021,-1.4352,-2.4042,0.81608,-0.46333,1.0865,0.39803,0.99881,1.3,0.2614,1.4065,-2.3743,-0.30709,0.5036,-0.46599,-0.1389,1.002,0.78738,0.20352,0.22401,1.1396,0.42103,2
-5.6436,0.76621,2.8609,-2.1512,3.7683,1.2387,0.33052,0.065137,-1.9283,0.64039,0.96651,0.57407,1.0312,0.98193,-0.66011,0.54108,-0.083277,-0.26939,1.528,0.44089,-0.38322,-0.98904,-0.41,-0.30587,-0.42674,0
-3.0636,2.6181,-1.314,-1.6144,-2.9138,-1.7679,0.90548,-2.1047,1.0247,-0.04746,0.66562,2.1604,0.85607,1.5211,1.0123,0.17269,0.24997,-0.097101,1.2565,1.5131,0.54855,1.0498,-0.5189,0.61837,0.24486,3
3.4,2.4252,0.58589,0.71447,1.6466,-0.64483,1.0932,0.12099,-1.2835,-0.056474,0.3089,-1.1266,0.87714,0.11477,1.2466,1.1936,-0.48887,0.016121,-0.2751,-0.28605,-0.16451,-0.2388,0.32728,0.16146,0.33292,1
-1.74,-1.4242,3.6247,-0.91118,0.35,-1.0249,0.34059,-1.595,-0.26416,0.13749,-1.9474,-0.69648,0.8761,0.71128,-0.41342,0.35189,1.4526,-0.036639,0.81121,0.62773,-0.93508,0.79185,0.90531,0.31316,-0.0057742,2
1.5548,2.0734,-0.90163,0.66186,1.9661,1.6089,-0.019241,-1.3042,0.98244,0.61212,0.37876,-0.017292,0.027039,0.18397,0.066748,0.59439,-0.17129,0.63243,-0.58142,0.96103,-0.48822,0.060532,-0.0074071,-1.2956,-0.22214,3
2.8223,-0.63137,-1.1396,-0.12003,1.6583,0.36436,0.39855,-1.0774,0.65966,0.1158,1.8157,0.83614,-0.52599,0.035414,-0.90781,-0.14351,0.27092,-0.23085,-0.17795,-1.6791,0.32389,-0.64871,0.39564,-0.32656,0.30794,7
-2.4668,2.5401,0.71837,1.7399,-3.7318,-3.3076,-2.949,-1.2337,1.1736,0.59788,0.16857,0.25212,1.2151,1.2404,-0.60838,-0.55659,-0.53801,-0.37138,1.692,0.5475,-0.68099,-1.1739,0.25159,-0.69369,-0.21823,2
-2.9267,0.44933,-1.1702,2.8937,2.5761,-0.1771,0.40981,1.1704,0.4657,-0.22208,1.2896,0.33625,-1.169,-0.034346,1.0458,1.4395,-0.26195,1.9459,0.41478,-0.59219,0.020187,-0.17443,0.24618,-0.43841,-0.56403,0
-1.6794,0.50786,1.6144,0.94067,0.54641,-1.0734,-0.03061,-0.72095,3.6133,0.9801,-1.2035,0.77687,-0.050491,-0.23744,1.6711,0.92668,0.17828,-1.1656,0.96501,-0.49405,-0.36799,1.6501,-0.6095,0.48107,0.2893,2
1.8038,1.0138,-3.9868,0.18403,-0.40624,-0.61782,0.27489,-0.64886,0.071052,0.037493,-0.78625,-0.1568,-0.32044,0.92823,-1.011,-0.9298,0.49879,-0.44176,0.36405,1.5778,-0.040668,-0.71929,0.95579,-1.1632,-0.11824,3
-3.4083,-0.7116,4.0627,0.477,2.9511,2.0046,-0.069924,-1.6097,-1.909,-0.23728,-0.087205,1.0626,0.89379,0.28268,-1.9291,1.0836,-0.92634,-1.1501,-0.82104,-0.56772,-1.1188,-0.27196,-0.13579,-0.24879,0.40627,0
3.775,1.8693,0.59803,0.67684,1.5548,-0.078674,-0.51728,0.75415,-0.72787,-0.46255,0.30692,0.0077424,0.34043,1.6158,1.1723,0.47702,0.76001,-0.24298,-0.33334,0.19895,-0.065359,0.41918,0.20453,0.099748,-0.32646,1
2.974,0.67008,-0.24542,-0.15916,0.35787,1.7929,-1.9325,1.0896,0.71494,1.3003,-0.53577,2.1161,-0.49692,-0.32419,-0.13631,-0.6414,1.2979,-0.88459,0.020008,0.55862,-0.14015,-0.41982,-0.26812,-0.20988,0.37989,1
-1.7356,2.1091,-2.2092,-3.748,-1.531,-2.373,0.40793,-1.4469,1.1658,0.24333,-0.88204,1.2968,1.7358,-0.56173,2.0775,-0.69792,0.0097436,-0.31889,1.8273,0.18475,-0.06291,0.15404,0.20272,0.30707,-0.61848,3
-0.31821,2.3893,-0.41981,1.537,-0.51142,-2.7933,1.0754,0.18639,2.3102,-0.16521,-0.97076,0.35616,-2.0884,-1.5942,-0.41601,-0.064689,1.3277,1.7973,-0.048138,0.74774,-2.1213,-0.44963,-0.14066,-0.48964,0.48004,2
-2.6863,1.2092,4.0751,-2.0319,0.34787,0.032336,0.66114,-3.6788,-1.2311,-0.036786,-1.2991,1.7958,-0.75313,-0.61458,0.19431,1.3959,-1.6494,-0.13513,-0.16423,-0.72995,-1.5869,0.47355,-0.85511,0.10561,-0.060701,0
0.55826,2.5824,-2.6296,-1.305,0.9399,-0.016188,0.69485,-0.077365,-0.16292,-1.9792,-1.2989,0.24359,-0.34183,0.48814,-0.46344,-0.078623,-1.8806,-1.4426,-1.3376,-1.398,-0.67153,-1.2578,-0.77365,0.65078,0.094396,3
3.2604,1.7033,1.3908,1.8954,-0.86821,-0.065124,0.21018,0.11067,-1.138,0.76382,-0.7053,-0.20909,1.0499,0.026806,0.56572,0.9483,-0.24785,0.56268,-1.1903,0.69087,-0.42718,0.29838,-0.061323,-0.77145,0.38091,2
0.49333,-1.4759,-3.2858,0.030752,-0.71957,0.1892,1.3598,-3.5291,-1.0727,-1.2328,0.49886,-0.41259,1.5514,-1.2874,-0.30226,0.090036,0.70978,0.81578,-0.55104,-0.21133,1.2947,-0.34168,0.45547,-0.66515,-1.1277,4
0.24485,-0.43808,2.7984,2.621,-1.2894,1.3789,-1.3074,0.74947,1.0293,1.9957,-0.44112,-0.72853,0.99414,0.78099,0.17748,0.53052,0.92685,0.29857,-0.16412,-0.34291,0.71864,-0.065075,0.03972,-0.98914,0.25463,6
-0.15772,0.43512,1.4534,2.0556,-2.3241,3.062,0.84861,0.55321,0.010654,0.20174,-0.41249,-1.6618,-0.097566,-0.06913,1.097,-1.3771,0.061865,1.526,0.98872,-0.03279,0.090495,-0.75681,0.43106,0.46039,-0.027063,6
1.355,2.5363,-1.273,-0.4935,-0.71669,0.26861,0.39751,-1.402,1.1127,0.82125,0.62895,1.2841,0.30146,1.3797,1.0519,1.717,-0.57993,0.062445,0.36974,1.4888,0.028363,-0.2415,-0.16468,-0.96336,1.496,3
-0.76177,0.53711,-2.588,1.1375,-0.43384,-0.76351,1.9591,0.57291,0.4296,-0.46753,-1.5682,1.5616,-0.71189,0.45787,-0.060655,0.08982,-0.2895,0.29703,-0.92883,-0.97745,1.0207,0.70248,-0.11751,0.084352,0.084557,8
-2.5196,-1.032,-2.903,1.0578,-1.7431,-0.047118,1.2789,2.3585,0.14435,2.3024,-1.5934,-0.73149,0.15694,1.4971,0.80566,1.6501,1.536,-0.33893,1.358,-1.4286,-0.48305,1.0623,-0.62594,-0.51701,-0.7767,5
-0.12947,0.65378,1.6368,2.5549,-0.020115,-1.1896,0.90373,0.24306,2.1487,0.77476,-0.92394,0.81013,-0.66049,-0.41081,-1.408,-0.55825,1.8928,0.50579,-0.6957,0.93882,-0.52112,0.74308,-0.084893,1.3926,-0.0069084,2
-1.0429,-1.249,0.97454,2.2571,0.2986,2.4783,-0.29281,-0.79123,2.3668,-0.64543,0.55379,-0.57303,0.57982,0.065918,-0.022506,-0.23276,-1.3163,-0.54452,-1.0333,-0.0429,-0.18249,-0.13599,-0.086925,-0.14942,1.0475,6
2.4361,2.9645,1.4394,0.80144,-0.13127,-2.2121,2.2979,-1.0159,-1.7432,1.3068,1.4903,-0.85189,-0.099164,-0.59511,0.53817,-0.20759,-0.64675,0.25385,0.12882,-1.0254,-1.0639,0.26772,0.45707,-0.19751,0.57475,1
1.9714,0.38315,-0.96088,-0.92801,-1.4481,0.31816,-1.2518,1.6995,0.22858,0.94519,-0.19205,0.35303,0.53071,0.22036,-1.3335,0.02515,0.025019,-0.76206,-0.50049,-0.11141,1.1867,-0.69866,0.4093,0.34738,0.31045,8
0.34071,-0.50553,-2.395,-1.4073,0.57243,2.0028,1.3646,1.3159,0.47842,0.65745,-0.41126,-1.2892,1.8054,-0.045261,-0.21027,-0.47664,-0.028484,-0.26411,-0.95397,-0.5348,0.15944,0.17228,0.54619,-1.158,-1.1789,5
1.8745,2.0831,-0.44287,-2.1352,-0.30492,0.049081,-1.3113,-0.60853,0.43773,-0.43072,-0.2725,1.3768,1.3831,1.6036,0.36483,0.80352,-1.2029,-0.54805,-0.84475,-0.6599,0.59092,0.2055,-1.2823,-0.28768,0.18337,3
0.28015,3.0838,-3.9557,-0.76031,0.48425,-0.6334,0.28571,-1.1601,0.32899,-1.9593,-0.57026,-0.86753,-0.60086,-0.074983,0.22092,-0.033662,-0.062167,-1.6998,-0.017555,-1.5535,0.38775,-0.64424,0.1363,-0.00012591,0.52202,3
-1.658,0.87786,2.4063,2.2972,-1.984,-2.9648,0.78413,-0.28236,1.6625,2.4707,-0.13782,0.69461,-0.065989,-1.2892,-1.2479,-2.7442,1.5887,-1.0351,1.0303,0.40424,-0.58999,1.6176,-0.30342,0.47426,-0.92594,2
3.0803,2.3664,0.61153,0.779,0.77941,-1.7661,2.1343,-0.79125,-1.2834,0.93415,1.5376,-0.75693,0.36452,-0.87652,0.65543,0.040055,-0.6169,-0.067356,0.39908,-0.61492,-0.47473,-0.26047,0.78923,0.060283,0.73628,1
3.4562,1.0207,-0.15937,0.69384,2.1188,1.4775,-0.75862,0.95548,0.42377,0.42791,-0.57803,1.1389,-0.65348,0.23652,0.46074,-0.52665,0.77784,-0.58756,-0.27215,0.27977,-0.29739,0.19077,0.25235,0.13285,-0.41514,1
-0.80295,0.43907,1.4105,2.1594,0.022854,-1.4384,1.2032,-0.074437,2.2576,0.59878,-2.6763,1.2425,1.4436,0.2183,-0.35479,0.16437,0.56847,-1.1789,-0.031656,0.25523,-0.40389,0.98848,-0.24021,1.0841,0.58366,2
0.29054,1.4204,0.071675,1.8203,-1.4686,-2.1483,-2.8222,-2.0562,1.3472,0.28251,1.0437,-0.073434,-0.59453,1.3969,-2.7207,-0.34099,0.51571,0.82899,-1.1283,0.65622,-0.48578,-1.6591,0.76194,-0.4513,-0.78258,2
-2.0843,-0.31204,2.1587,0.99228,-4.7711,3.3525,-0.28534,0.83172,-0.90453,0.28657,-0.72516,-0.68664,0.86997,0.45409,0.91652,-0.21939,0.74361,0.6265,0.33749,-0.52244,0.3389,0.025382,0.60408,-0.1018,0.19176,6
-2.4902,-5.1622,-0.74945,-2.6137,1.9738,0.20084,-1.8712,-1.1893,-1.3123,0.61,0.04699,0.58324,-0.56653,-1.2795,0.91302,0.75247,0.93601,0.017074,-0.45652,0.18116,-0.058574,-0.2852,0.65764,-0.44697,0.1989,7
-6.2824,-0.41467,0.95427,-1.6556,-0.62866,-0.51395,0.030165,0.3529,-3.9783,0.62755,-0.51383,1.0243,-0.82648,0.17635,0.12399,0.70529,0.31841,-2.7264,1.6183,0.55297,-0.10576,0.71526,-0.32813,0.084138,0.66588,2
-5.9382,-0.81979,1.6635,-0.33599,3.5038,-0.083455,-2.4977,-0.37719,-2.549,0.64634,1.6783,-0.090093,0.70874,-0.29424,-0.07842,-0.2366,-0.2259,0.13364,0.071738,1.341,0.8905,-0.10174,1.2764,-0.2874,0.67176,0
-3.7928,0.30002,-2.3355,1.6739,0.57646,-0.1396,0.083947,2.176,0.96295,-0.90653,1.0894,-1.7504,-1.6177,0.34041,0.78451,1.1031,0.17165,-0.21154,-0.95602,0.067139,0.037099,1.0136,1.3765,0.61967,0.034867,0
-3.8839,-1.4841,0.69502,1.8652,1.6952,1.103,-2.4751,-0.19698,-3.8793,-1.1883,2.9143,-0.043085,-0.63365,-1.7847,0.24957,-1.703,0.2399,0.38207,-0.56193,-0.091438,0.75897,-0.91368,-0.5895,-0.75379,-0.57645,0
-4.3075,1.6626,2.7726,-0.69205,2.2281,1.7491,1.055,-1.0844,-2.3214,0.29583,0.96643,-0.11893,-1.6781,1.4351,-0.28225,0.69439,-1.1189,0.11714,0.46936,-0.58505,0.73663,-0.40174,-0.8202,-0.79815,0.12747,0
-0.70914,0.84896,1.1078,-2.5208,-0.093831,2.4382,1.5978,-1.1504,1.4012,-0.93844,-0.745,1.1062,1.6553,0.56686,0.36538,-0.41517,0.12138,0.3555,0.29585,-1.4091,0.13013,-1.272,-1.4836,-0.012239,-1.1049,5
-1.1962,-0.14405,-4.3046,1.4536,-0.66006,0.075075,-0.12345,0.74938,-1.2936,-3.5348,-0.62869,3.0939,-0.57667,-0.70296,-0.33299,-0.77857,0.045631,1.7053,-0.84174,-0.64402,0.48755,-2.3929,-0.97451,1.6303,0.35285,5
0.7048,0.9847,2.0229,-2.2861,-1.5288,-1.702,0.18528,1.6787,0.96669,-0.012018,-0.13542,-0.047411,-1.7969,-1.5637,0.7538,-1.8759,-0.27204,-0.071319,0.48304,-0.015632,0.66537,-0.41126,-0.10151,-1.1961,0.079057,8
1.1676,-0.43293,0.89621,2.1027,0.51993,-0.66338,-0.21551,-1.3105,1.0802,0.49734,-0.30389,0.18351,-0.6008,1.7723,-0.90175,-0.70682,-0.45825,-0.94045,-0.22047,0.85938,-0.27957,0.59412,-0.9912,-0.42561,0.0052796,2
1.1983,-0.89084,2.0397,-2.0286,-1.4869,-1.8745,0.051604,0.98328,-1.0095,-2.1026,-0.082862,-1.6851,1.7745,-0.45086,-0.30014,-0.54178,-0.43721,-0.19091,-1.4979,1.0552,-0.00055179,-0.69845,0.15298,0.6071,-0.031385,9
